0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
1,-0.66625,-0.66625,-0.66513,-0.6652600000000001,-0.6664399999999999,-0.66523,-0.6635300000000001,-0.66569,-0.6644100000000001,-0.66479,-0.66475,-0.66676,-0.66745,-0.66787,-0.66568,-0.6631,-0.65927,-0.65654,-0.6540100000000001,-0.65336,-0.65181,-0.65067,-0.64967,-0.6490100000000001,-0.6473,-0.64618,-0.64678,-0.64804,-0.6460899999999999,-0.64568,-0.64776,-0.6472899999999999,-0.64804,-0.64758,-0.65061,-0.65671,-0.6601100000000001,-0.66365,-0.67198,-0.6789,-0.68355,-0.6875100000000001,-0.6907800000000001,-0.6966,-0.69753,-0.69142,-0.6554,-0.58678,-0.47433000000000003,-0.35463,-0.26150999999999996,-0.11341,0.1401,0.20085999999999998,0.5417,0.6527,0.73129,0.8429200000000001,0.96826,1.1318,1.3075,1.4885,1.6467,1.7898,1.8664,1.9049,1.9137,1.9299,1.9591,1.9674,1.9617,1.9741,1.9744,1.9772,1.9866,1.9895,1.9895,1.9742,1.9774,1.9731,1.9692,1.9644,1.9372,1.8922,1.8192,1.7113,1.587,1.4404,1.3016,1.1708,1.0567,0.93819,0.8349200000000001,0.72897,0.6594,0.40413000000000004,0.20287,-0.085538,-0.24341,-0.39998,-0.56708,-0.68724,-0.74988,-0.77357,-0.76844,-0.74227,-0.71746,-0.70631,-0.6983600000000001,-0.69421,-0.68591,-0.67583,-0.6644899999999999,-0.6552,-0.65117,-0.64915,-0.6479,-0.6480899999999999,-0.6432899999999999,-0.63841,-0.63159,-0.6267,-0.61958,-0.61803,-0.61588,-0.61212,-0.608,-0.60447,-0.60038,-0.5977,-0.59135,-0.58703,-0.58052,-0.57026,-0.56591,-0.56014,-0.5559,-0.5513399999999999,-0.5483100000000001,-0.54357,-0.53591,-0.53333,-0.52958,-0.52982,-0.5262,-0.5248,-0.52465,-0.5240600000000001,-0.52457,-0.52551
1,-0.6431600000000001,-0.63565,-0.6298199999999999,-0.62968,-0.6280100000000001,-0.6272800000000001,-0.6291,-0.62807,-0.6278600000000001,-0.62793,-0.62616,-0.62842,-0.6279100000000001,-0.62858,-0.62807,-0.62905,-0.62964,-0.6304,-0.6318600000000001,-0.6338699999999999,-0.63569,-0.63688,-0.63856,-0.63962,-0.63952,-0.63848,-0.63694,-0.63621,-0.6358199999999999,-0.6353,-0.63431,-0.6333,-0.6316,-0.63297,-0.63245,-0.63161,-0.63156,-0.63152,-0.63259,-0.63112,-0.63007,-0.63056,-0.6300399999999999,-0.62361,-0.5906,-0.5110399999999999,-0.38311999999999996,-0.217,0.0044018,0.18272,0.2559,0.37417,0.47493,0.57544,0.69817,0.84929,1.0203,1.2102,1.386,1.5443,1.6323,1.6828,1.7171,1.7418,1.7518,1.7524,1.7635,1.76,1.757,1.7575,1.7572,1.764,1.7589,1.7604,1.7609,1.7515,1.7515,1.7468,1.7472,1.7493,1.7480000000000002,1.7447,1.7409999999999999,1.734,1.7286,1.719,1.7061,1.6909999999999998,1.6333,1.525,1.3587,1.1577,0.9755,0.7953100000000001,0.61815,0.42212,0.29117,0.12305,-0.097673,-0.27098,-0.42621000000000003,-0.55901,-0.67862,-0.77691,-0.8452,-0.87149,-0.8794,-0.8769,-0.8696200000000001,-0.8569100000000001,-0.84278,-0.8337899999999999,-0.81703,-0.80553,-0.79,-0.77633,-0.76437,-0.75038,-0.7469899999999999,-0.74312,-0.7399899999999999,-0.73838,-0.73197,-0.7259,-0.7159800000000001,-0.7069,-0.69792,-0.69216,-0.68921,-0.68702,-0.68857,-0.69158,-0.6925899999999999,-0.69392,-0.69416,-0.6905399999999999,-0.6894600000000001,-0.68653,-0.68134,-0.6785,-0.67707,-0.6773399999999999,-0.6793,-0.68029,-0.67895,-0.67648,-0.6742,-0.6713100000000001,-0.6671699999999999,-0.6657
1,-0.6522399999999999,-0.64135,-0.6330399999999999,-0.62354,-0.62049,-0.61412,-0.6118399999999999,-0.6106600000000001,-0.61283,-0.61334,-0.61257,-0.61446,-0.61659,-0.61555,-0.61712,-0.61758,-0.61695,-0.61636,-0.6157699999999999,-0.61646,-0.61279,-0.61216,-0.61153,-0.6111800000000001,-0.61,-0.6096600000000001,-0.60944,-0.60819,-0.60919,-0.60918,-0.60768,-0.60942,-0.6100399999999999,-0.6108100000000001,-0.61165,-0.61279,-0.61355,-0.61874,-0.61863,-0.61838,-0.61946,-0.61945,-0.60258,-0.55723,-0.46012,-0.3129,-0.10885,0.24015999999999998,0.3448,0.52456,0.6805399999999999,0.81806,0.94815,1.1064,1.2553,1.4122,1.5327,1.6063,1.6581,1.6935,1.706,1.7321,1.7427,1.7491,1.7528,1.7639,1.7727,1.781,1.7872,1.7953,1.7934,1.7964,1.8021,1.8032,1.8053,1.7975,1.7975,1.7995,1.8004,1.8029,1.8032,1.7896,1.7624,1.7058,1.5919,1.462,1.2985,1.1159,0.93874,0.77866,0.6542899999999999,0.54793,0.44016000000000005,0.35689,0.27001,0.12295999999999999,-0.022389,-0.15009,-0.30474,-0.44448000000000004,-0.57129,-0.6741699999999999,-0.75407,-0.7793,-0.77937,-0.75772,-0.7299,-0.6944600000000001,-0.67855,-0.6762699999999999,-0.68375,-0.69722,-0.71154,-0.71991,-0.72228,-0.71532,-0.7003699999999999,-0.68552,-0.67586,-0.67023,-0.66592,-0.66155,-0.6670699999999999,-0.68989,-0.71746,-0.74347,-0.76812,-0.8005,-0.82426,-0.8340000000000001,-0.8461200000000001,-0.8544299999999999,-0.86167,-0.8593799999999999,-0.84729,-0.8517399999999999,-0.8498600000000001,-0.8260200000000001,-0.8193299999999999,-0.8023399999999999,-0.7916300000000001,-0.77577,-0.77259,-0.75553,-0.74221,-0.73175,-0.7157100000000001,-0.69711,-0.68623,-0.6742600000000001
2,-0.72107,-0.72664,-0.72823,-0.7287100000000001,-0.7279,-0.7276,-0.72765,-0.72729,-0.72844,-0.7267100000000001,-0.7266600000000001,-0.72591,-0.7236100000000001,-0.72512,-0.72454,-0.72412,-0.72337,-0.7228100000000001,-0.72231,-0.72259,-0.7197,-0.7188100000000001,-0.7194,-0.71937,-0.71882,-0.7180300000000001,-0.71853,-0.7155699999999999,-0.71496,-0.7136600000000001,-0.71277,-0.71265,-0.70714,-0.67705,-0.6452399999999999,-0.60495,-0.5837100000000001,-0.57529,-0.5664100000000001,-0.57773,-0.58434,-0.57707,-0.5509,-0.52474,-0.50742,-0.49958,-0.49678,-0.48068999999999995,-0.43772,-0.35117,-0.20934,-0.034011,0.19103,0.45691000000000004,0.68301,0.909,1.1142,1.3088,1.4954,1.6752,1.8148,1.8882,1.9329,1.9482,1.9502,1.9515,1.9544,1.9581,1.9571,1.9562,1.9577,1.9582,1.9561,1.9539,1.9576,1.954,1.954,1.9535,1.9509,1.9389,1.9224,1.8903,1.8238,1.7301,1.6141,1.4735,1.3186,1.1541,0.99482,0.83645,0.68887,0.52677,0.36924,0.22000999999999998,0.076514,-0.053267999999999996,-0.16317,-0.25999,-0.32841,-0.37584,-0.41276,-0.4365,-0.45078,-0.45858000000000004,-0.46192,-0.46629,-0.46721999999999997,-0.4752,-0.48089,-0.48766000000000004,-0.48867,-0.48744,-0.48463999999999996,-0.48056000000000004,-0.47118000000000004,-0.45832,-0.44011999999999996,-0.42294,-0.41108,-0.42363999999999996,-0.45326000000000005,-0.4879,-0.53289,-0.57949,-0.6208199999999999,-0.6512,-0.67453,-0.68988,-0.6956899999999999,-0.69735,-0.6988,-0.69826,-0.6954100000000001,-0.69119,-0.68503,-0.67752,-0.67603,-0.67553,-0.67489,-0.6763899999999999,-0.67825,-0.68043,-0.68085,-0.67876,-0.6788,-0.67391,-0.67215,-0.66814,-0.66445,-0.65982
2,-0.75339,-0.75192,-0.748,-0.7450899999999999,-0.74263,-0.7386199999999999,-0.73614,-0.73036,-0.72978,-0.72819,-0.72754,-0.7245699999999999,-0.72331,-0.71992,-0.72016,-0.71828,-0.7166399999999999,-0.71116,-0.7063699999999999,-0.70127,-0.6965600000000001,-0.69447,-0.6904399999999999,-0.6926399999999999,-0.68963,-0.68807,-0.68892,-0.68771,-0.68984,-0.68783,-0.6883,-0.6892199999999999,-0.6883,-0.66919,-0.64513,-0.61336,-0.58767,-0.57801,-0.58196,-0.59091,-0.59729,-0.6071300000000001,-0.6158100000000001,-0.60811,-0.58537,-0.56403,-0.5576,-0.55862,-0.54074,-0.51889,-0.47143999999999997,-0.42073999999999995,-0.35402,-0.2601,-0.089103,0.09601699999999999,0.33476999999999996,0.5351899999999999,0.79002,1.0525,1.3041,1.5038,1.662,1.7118,1.7391,1.7562,1.7690000000000001,1.7866,1.7895,1.7898,1.7927,1.7941,1.794,1.7907,1.7913,1.785,1.785,1.7849,1.7759,1.7689,1.7614,1.754,1.7437,1.7366,1.7205,1.7201,1.7105,1.6946,1.6853,1.6517,1.6107,1.5373,1.4369,1.2971,1.1563,0.9976799999999999,0.84462,0.6721699999999999,0.5260199999999999,0.37921,0.25034,0.13144,-0.011163,-0.11205999999999999,-0.2005,-0.30201,-0.38240999999999997,-0.44133999999999995,-0.47591999999999995,-0.51367,-0.54265,-0.54765,-0.54924,-0.5515,-0.55937,-0.5637300000000001,-0.56855,-0.56763,-0.56807,-0.56819,-0.56563,-0.56684,-0.56887,-0.58794,-0.61216,-0.6461399999999999,-0.6886899999999999,-0.7317100000000001,-0.76758,-0.7917,-0.80432,-0.80898,-0.8098,-0.80804,-0.80878,-0.8084899999999999,-0.80987,-0.8062199999999999,-0.80305,-0.79568,-0.78892,-0.7822899999999999,-0.7734,-0.76879,-0.76828,-0.76903,-0.76799,-0.76862,-0.76852,-0.76902
2,-1.2858,-1.2991,-1.2936,-1.2847,-1.2853,-1.2776,-1.2742,-1.2671,-1.2618,-1.2597,-1.2546,-1.252,-1.2511,-1.252,-1.2521,-1.2503,-1.2522,-1.252,-1.2514,-1.25,-1.2184,-1.1628,-1.0986,-1.0229,-0.9708399999999999,-0.9328700000000001,-0.92006,-0.91553,-0.9208299999999999,-0.9255200000000001,-0.9009299999999999,-0.88059,-0.8659899999999999,-0.84344,-0.82844,-0.8032,-0.7519899999999999,-0.6548,-0.49917,-0.3511,-0.18717999999999999,0.0044615,0.16838,0.29507,0.4553,0.5679,0.67076,0.77242,0.84929,0.91706,0.9703,1.0025,1.0207,1.0317,1.0386,1.0459,1.0479,1.0509,1.0593,1.0625,1.0688,1.0724,1.0685,1.0678,1.0664,1.0672,1.0681,1.0612,1.0645,1.0632,1.0647,1.0642,1.0619,1.0588,1.0563,1.0590000000000002,1.0590000000000002,1.0557,1.0601,1.0593,1.0622,1.0603,1.0622,1.0618,1.0567,1.0599,1.0588,1.0588,1.0589,1.0593,1.0597,1.0595,1.0557,1.0552,1.0518,1.0523,1.0504,1.0517,1.0533,1.052,1.0535,1.0515,1.05,1.0493,1.0452,1.0373,1.0222,1.0036,0.98225,0.9314,0.87213,0.80207,0.71608,0.601,0.48311000000000004,0.3579,0.23129,0.096996,-0.034947000000000006,-0.17064000000000001,-0.29136,-0.4001,-0.51732,-0.63237,-0.7319899999999999,-0.81471,-0.88884,-0.93637,-0.9742299999999999,-1.0006,-1.012,-1.0263,-1.0344,-1.0404,-1.0435,-1.0455,-1.052,-1.0586,-1.0626,-1.0687,-1.0743,-1.0835,-1.0908,-1.0961,-1.0978,-1.0978,-1.0979,-1.1095,-1.1232,-1.1553
2,-0.71492,-0.71512,-0.71631,-0.71808,-0.7164,-0.7179399999999999,-0.7148100000000001,-0.7105600000000001,-0.7121,-0.71031,-0.71022,-0.70902,-0.70911,-0.7058800000000001,-0.70717,-0.7095600000000001,-0.7085100000000001,-0.70898,-0.70814,-0.7055100000000001,-0.70429,-0.70158,-0.69665,-0.69426,-0.69324,-0.69234,-0.69189,-0.69186,-0.69386,-0.69468,-0.69295,-0.6855399999999999,-0.6764,-0.66106,-0.63853,-0.6319899999999999,-0.61517,-0.6116,-0.6401399999999999,-0.67228,-0.68519,-0.68315,-0.6441600000000001,-0.60528,-0.5969899999999999,-0.59822,-0.5568,-0.49031,-0.3403,-0.19000999999999998,0.010563,0.2312,0.4549,0.65408,0.8587299999999999,1.0524,1.2507,1.4279,1.5639,1.6594,1.7036,1.7231,1.7275,1.7308,1.7315,1.7365,1.7352,1.7409,1.7373,1.7381,1.7381,1.7391,1.7394,1.7402,1.7357,1.7321,1.7321,1.7267,1.7217,1.7208,1.7172,1.7162,1.7144,1.7068,1.7086,1.6843,1.6569,1.5987,1.5242,1.4189,1.2930000000000001,1.1426,0.97844,0.81598,0.64491,0.52093,0.33804,0.21547,0.073738,-0.066942,-0.17803,-0.27502,-0.36946999999999997,-0.45316999999999996,-0.51876,-0.57347,-0.60849,-0.62353,-0.64299,-0.65861,-0.66284,-0.66737,-0.6668,-0.66703,-0.6561600000000001,-0.62953,-0.6109100000000001,-0.5851,-0.5666800000000001,-0.56793,-0.5782,-0.59868,-0.62115,-0.65087,-0.67543,-0.71634,-0.7498,-0.7751,-0.79223,-0.80597,-0.80924,-0.80974,-0.8074899999999999,-0.80391,-0.8033899999999999,-0.79323,-0.78236,-0.77055,-0.74846,-0.73397,-0.72447,-0.72192,-0.70704,-0.7043699999999999,-0.70682,-0.70407,-0.70498,-0.70457,-0.70403,-0.70707
1,-1.1272,-1.1307,-1.1299,-1.1321,-1.1326,-1.1336,-1.1320000000000001,-1.1320000000000001,-1.1317,-1.1329,-1.1333,-1.1341,-1.1340000000000001,-1.1336,-1.1338,-1.1323,-1.1336,-1.1337,-1.1351,-1.1361,-1.1329,-1.0861,-0.99579,-0.83483,-0.60335,-0.35884,-0.080844,0.18153,0.41685,0.63646,0.78696,0.88676,0.9472200000000001,0.9824,0.9897600000000001,0.9869899999999999,0.97321,0.95296,0.9386,0.93416,0.9343100000000001,0.94281,0.94542,0.9450200000000001,0.94355,0.94531,0.9419200000000001,0.95268,0.9515,0.9534600000000001,0.95424,0.9532200000000001,0.9547700000000001,0.9465399999999999,0.94899,0.95667,0.9477,0.94115,0.9352299999999999,0.93622,0.93616,0.9384100000000001,0.93425,0.93289,0.93127,0.9367700000000001,0.9329299999999999,0.9367200000000001,0.94014,0.93774,0.9400299999999999,0.9441799999999999,0.94399,0.9453,0.9471799999999999,0.9483799999999999,0.9483799999999999,0.9476600000000001,0.9513,0.95126,0.95905,0.9543200000000001,0.95665,0.9602,0.9507200000000001,0.95191,0.95205,0.95447,0.95276,0.94786,0.9562700000000001,0.95295,0.95683,0.9488,0.9616100000000001,0.9571799999999999,0.94601,0.9418200000000001,0.9254100000000001,0.8886,0.86805,0.82765,0.7934399999999999,0.7512,0.6752100000000001,0.58373,0.47562,0.34417,0.15237,-0.074972,-0.34265999999999996,-0.59007,-0.8270200000000001,-1.0125,-1.1747,-1.2642,-1.2907,-1.3014,-1.2988,-1.2869,-1.266,-1.2262,-1.1941,-1.1605,-1.1431,-1.1397,-1.1342,-1.1387,-1.1407,-1.1419,-1.1492,-1.1554,-1.1523,-1.1505,-1.1476,-1.1463,-1.145,-1.1438,-1.1453,-1.1440000000000001,-1.1442,-1.1449,-1.1428,-1.1419,-1.1428,-1.1441,-1.1449,-1.1431,-1.1466,-1.1458
2,-0.68819,-0.6923,-0.69516,-0.69522,-0.6956,-0.69535,-0.69503,-0.6973699999999999,-0.69823,-0.7002,-0.70086,-0.69985,-0.70239,-0.70199,-0.70101,-0.70081,-0.70192,-0.7027100000000001,-0.6995600000000001,-0.70229,-0.70768,-0.70568,-0.7047,-0.70457,-0.70291,-0.70481,-0.70443,-0.70685,-0.7065600000000001,-0.70315,-0.7034699999999999,-0.6984899999999999,-0.68199,-0.6513,-0.64145,-0.63625,-0.62068,-0.63978,-0.6721699999999999,-0.71204,-0.7082,-0.67799,-0.63895,-0.61283,-0.59848,-0.56712,-0.50298,-0.36398,-0.21941,-0.027129,0.20483,0.40633,0.60439,0.78995,0.99061,1.1952,1.3863,1.5586,1.6723,1.7251,1.7412,1.7594,1.7577,1.7632,1.7661,1.7719999999999998,1.7742,1.778,1.7768,1.7807,1.7796,1.7771,1.7793,1.7778,1.7763,1.7728,1.7728,1.7754,1.7744,1.7739,1.764,1.7459,1.7272,1.6805,1.6194,1.5369,1.4479,1.3499,1.229,1.1183,1.0033,0.87751,0.7572800000000001,0.66096,0.53688,0.43521000000000004,0.31288,0.21827,0.08301499999999999,-0.044821,-0.13954,-0.24441,-0.32468,-0.41738000000000003,-0.4966,-0.54014,-0.56234,-0.58372,-0.58786,-0.6015199999999999,-0.63117,-0.63039,-0.6363,-0.63779,-0.6369100000000001,-0.62693,-0.61885,-0.6013,-0.5908399999999999,-0.58387,-0.59554,-0.62048,-0.65357,-0.6844600000000001,-0.72792,-0.7597,-0.78967,-0.8143100000000001,-0.8208200000000001,-0.8239,-0.8265,-0.8243299999999999,-0.82221,-0.81806,-0.80648,-0.79445,-0.78218,-0.77375,-0.7639,-0.75145,-0.7466,-0.7468,-0.74627,-0.74783,-0.75027,-0.75074,-0.75175,-0.7518199999999999,-0.74912,-0.74239
1,-1.0511,-1.0516,-1.0529,-1.0499,-1.053,-1.0524,-1.0529,-1.0535,-1.0548,-1.0559,-1.0551,-1.0549,-1.0551,-1.0567,-1.0566,-1.0579,-1.0584,-1.0579,-1.0297,-0.94915,-0.81297,-0.5917100000000001,-0.32681,-0.047589,0.24416,0.43391,0.67823,0.8401200000000001,0.9523299999999999,1.0090000000000001,1.0365,1.0587,1.0599,1.0665,1.0675,1.0693,1.0635,1.0649,1.0656,1.0634,1.0689,1.0683,1.0668,1.0623,1.064,1.064,1.0661,1.0649,1.0638,1.0667,1.0684,1.0685,1.0621,1.0593,1.0603,1.0561,1.0618,1.0596,1.0617,1.0576,1.0558,1.0616,1.0590000000000002,1.0615,1.055,1.0574,1.0581,1.0602,1.0614,1.0597,1.0645,1.0601,1.0624,1.0597,1.0658,1.0642,1.0642,1.0632,1.0567,1.0598,1.0659999999999998,1.0662,1.0590000000000002,1.0602,1.0493,1.0354,1.0064,0.95893,0.91469,0.87761,0.83519,0.79157,0.7461399999999999,0.7078,0.66325,0.60544,0.52756,0.39776,0.268,0.08525,-0.12074000000000001,-0.3216,-0.5248,-0.72445,-0.88445,-1.0112,-1.1006,-1.1474,-1.1544,-1.1549,-1.1455,-1.1337,-1.1212,-1.1029,-1.0829,-1.0659,-1.0624,-1.0583,-1.0545,-1.0516,-1.057,-1.0534,-1.0502,-1.0505,-1.0496,-1.0481,-1.0472,-1.0452,-1.0427,-1.045,-1.0364,-1.0388,-1.0358,-1.0369,-1.0369,-1.0356,-1.0384,-1.0367,-1.0352,-1.0361,-1.0377,-1.036,-1.037,-1.0364,-1.0373,-1.0371,-1.0368,-1.0328,-1.0329,-1.0347
2,-1.1234,-1.1271,-1.1282,-1.1273,-1.1281,-1.1277,-1.1288,-1.1268,-1.1308,-1.1286,-1.1284,-1.1292,-1.1287,-1.1273,-1.1204,-1.1042,-1.0533,-0.98618,-0.91194,-0.861,-0.8477299999999999,-0.82791,-0.8092,-0.8043399999999999,-0.78647,-0.74646,-0.74536,-0.7328,-0.7209,-0.7055,-0.69382,-0.6992,-0.68002,-0.6480600000000001,-0.6089899999999999,-0.51856,-0.37895,-0.21918,-0.028562999999999998,0.15203,0.31772,0.46631000000000006,0.59531,0.72993,0.8537299999999999,0.9556899999999999,1.051,1.1211,1.1493,1.1598,1.1704,1.1738,1.1816,1.1752,1.1731,1.1829,1.1887,1.1914,1.1909999999999998,1.1902,1.1885,1.1836,1.1889,1.1822,1.1862,1.1833,1.1822,1.1791,1.1842,1.1843,1.1792,1.1822,1.1817,1.1771,1.1809,1.182,1.182,1.1747,1.1772,1.1739,1.1779,1.1743,1.1737,1.1728,1.1716,1.1723,1.1736,1.1754,1.1738,1.1711,1.169,1.1674,1.1679,1.1632,1.157,1.1404,1.1249,1.1036,1.0544,0.99151,0.92694,0.8359200000000001,0.73783,0.62846,0.49988999999999995,0.37703000000000003,0.24864,0.11600999999999999,-0.0093679,-0.13243,-0.23681999999999997,-0.35045,-0.45521000000000006,-0.54475,-0.63439,-0.7116600000000001,-0.75845,-0.77792,-0.79962,-0.80447,-0.79818,-0.8017,-0.8021,-0.8062699999999999,-0.80988,-0.8244799999999999,-0.8259,-0.8371700000000001,-0.85926,-0.87987,-0.9110799999999999,-0.93905,-1.0043,-1.0678,-1.1539,-1.2277,-1.2669,-1.2682,-1.2462,-1.2207,-1.1868,-1.1639,-1.1616,-1.1595,-1.1577,-1.1534,-1.1502,-1.1424,-1.1394,-1.1392
